_id,Inspections.ClosedDate,inspections.OpenedDate,latitude,longitude,propertyAddress,propertyWard,violations.violationDescription,violations.violationFireCode
169280,2017-08-21T10:12:43,2017-08-14T13:10:45,43.71243,-79.39378,140 Erskine Ave,15,,
169281,2017-11-15T15:29:28,2017-08-08T14:30:07,43.70582,-79.39589000000001,33 Holly St,12,2.2.2.1 Damaged fire separations,2.2.2.1
169282,2017-09-07T05:30:29,2017-08-28T12:00:33,43.76869,-79.5186,35 Shoreham Dr,7,,
169283,2017-09-25T16:29:58,2017-08-11T16:58:29,43.655409999999996,-79.45841999999999,1700 Bloor St W,4,,
169284,2017-08-14T14:41:44,2017-08-14T14:41:44,43.66111,-79.38259000000001,7 Carlton St,13,,
169285,2018-04-10T13:40:41,2017-08-14T17:10:25,43.75466,-79.33343,44 Valley Woods Rd,16,2.2.3.1 Damaged closures,2.2.3.1
169286,2018-04-23T17:00:56,2017-08-15T16:30:41,43.76303,-79.3208,1338 York Mills Rd,16,9.6.2.6 Protection of openings in fire separations,9.6.2.6
169287,2017-12-04T11:12:28,2017-07-27T13:55:57,43.7764,-79.34958,25 Leith Hill Rd,17,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169288,2017-08-23T15:28:21,2017-08-22T15:09:08,43.783120000000004,-79.41516,5765 Yonge St,18,,
169289,2017-09-05T09:00:06,2017-08-23T17:39:09,43.68119,-79.56473000000001,675 Martin Grove Rd,2,2.2.3.2 Maintenance of closures,2.2.3.2
169290,2017-08-30T13:22:28,2017-08-30T13:22:28,43.73325,-79.25927,120 Town Haven Pl,20,,
169291,2018-07-24T08:52:00,2017-07-25T15:35:53,43.7074,-79.48039,1465 Lawrence Ave W,5,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
169292,2018-07-24T08:52:00,2017-07-25T15:35:53,43.7074,-79.48039,1465 Lawrence Ave W,5,9.6.4.2 Automatic detection,9.6.4.2
169293,2017-08-22T15:45:05,2017-08-18T10:30:45,43.66884,-79.3737,275 Bleecker St,13,2.2.3.2 Maintenance of closures,2.2.3.2
169294,2017-09-07T11:40:47,2017-08-23T13:05:25,43.679809999999996,-79.48201,101 Humber Blvd,5,,
169295,2017-08-22T17:29:33,2017-08-22T17:29:33,43.73125,-79.6118,10 Humberline Dr,1,,
169296,2017-08-25T15:31:35,2017-08-25T15:31:35,43.6474,-79.56758,475 The West Mall,2,,
169297,2017-12-06T08:16:14,2017-08-25T13:00:30,43.66843,-79.37044,280 Wellesley St E,13,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169298,2017-11-03T00:00:00,2017-09-14T00:00:00,43.71557,-79.30467,5 Wakunda Pl,19,6.5.3.4 Sprinkler heads,6.5.3.4
169299,2017-12-29T13:12:26,2017-08-28T11:42:52,43.76075,-79.21710999999999,550 Scarborough Golf Club Rd,24,,
169300,2017-10-12T00:00:00,2017-08-30T00:00:00,43.74087,-79.3286,7 Roanoke Rd,16,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169301,2018-03-09T00:00:00,2017-09-12T00:00:00,43.71141,-79.32845999999999,100 Leeward Glenway,16,6.3.4.3 Duty to maintain in operating condition,6.3.4.3
169302,2017-12-20T12:22:43,2017-09-07T09:14:40,43.67811,-79.36078,70 Cambridge Ave,14,"2.7.2.2 Requirements for locking, latching and fastening devices",2.7.2.2
169303,2018-01-08T00:00:00,2017-09-07T00:00:00,43.7616,-79.3254,1284 York Mills Rd,16,7.2.5.1 Maintenance of certain fire emergency systems,7.2.5.1
169304,2018-01-31T11:30:51,2017-11-14T17:04:51,43.74078,-79.24579,1290 Danforth Rd,21,2.2.2.1 Damaged fire separations,2.2.2.1
169305,2017-12-20T15:00:57,2017-11-09T16:30:19,43.7598,-79.22968,65 Greenbrae Crct,24,1.1.2.1./6.5.5.5. Records of Test (Water Supply Pressure Test),1.1.2.1./6.5.5.5.
169306,2018-07-11T12:00:31,2018-02-28T00:00:00,43.68262,-79.39152,1177 Yonge St,11,2.2.3.2 Maintenance of closures,2.2.3.2
169307,2018-05-31T10:30:00,2018-02-13T10:30:00,43.779379999999996,-79.41362,28 Olive Ave,18,2.2.3.1 Damaged closures,2.2.3.1
169308,2018-03-02T14:29:01,2018-02-13T07:28:54,43.58927,-79.53139,240 Lake Promenade,3,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169309,2018-03-20T11:16:33,2018-02-14T15:21:10,43.76419,-79.41054,30 Greenfield Ave,18,,
169310,2018-07-11T09:50:14,2018-02-07T15:17:15,43.77534,-79.34232,125 Parkway Forest Dr,17,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169311,2018-10-09T00:00:00,2018-05-31T00:00:00,43.70411,-79.34893000000001,11 Thorncliffe Park Dr,15,2.2.3.1 Damaged closures,2.2.3.1
169312,2018-10-12T00:00:00,2018-02-28T16:27:08,43.718070000000004,-79.32598,5 Shady Golfway,16,2.2.3.2 Maintenance of closures,2.2.3.2
169313,2018-10-12T00:00:00,2018-02-28T16:27:08,43.718070000000004,-79.32598,5 Shady Golfway,16,"6.2.7.1 Inspection, Testing and Maintenance ",6.2.7.1
169314,2018-07-25T00:00:00,2018-03-05T00:00:00,43.71602,-79.33622,7 St Dennis Dr,16,9.6.4.2 Automatic detection,9.6.4.2
169315,2018-07-25T00:00:00,2018-02-21T00:00:00,43.73073,-79.32765,7 Concorde Pl,16,6.4.2.3 Hose stations,6.4.2.3
169316,2018-10-18T00:00:00,2018-04-18T00:00:00,43.71924,-79.32651,10 Edgecliff Golfway,16,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169317,2018-07-30T14:24:37,2018-03-29T09:15:41,43.71094,-79.32513,15 Vicora Linkway,16,2.2.3.2 Maintenance of closures,2.2.3.2
169318,2018-12-05T09:33:31,2018-06-12T10:55:15,43.711659999999995,-79.3348,735 Don Mills Rd,16,6.5.1.5 Obstructions,6.5.1.5
169319,2019-04-16T10:33:13,2018-08-27T14:31:01,43.6521,-79.47057,383 Ellis Park Rd,4,6.2.6.7 Extinguishers for Class B fires,6.2.6.7
169320,2018-04-12T16:07:07,2018-02-21T15:42:34,43.6388,-79.47384,60 Southport St,4,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),1.1.2.3./6.6.3.5.
169321,2018-03-28T09:27:37,2018-02-20T13:41:35,43.64844,-79.48659,1 Old Mill Dr,4,6.5.1.5 Obstructions,6.5.1.5
169322,2018-03-07T11:21:26,2018-02-22T10:58:34,43.773740000000004,-79.25555,70 Town Centre Crt,21,,
169323,2019-06-06T21:00:14,2018-02-21T15:40:24,43.64264,-79.55882,362 The East Mall,2,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169324,2018-09-05T13:52:16,2018-06-01T15:20:15,43.640240000000006,-79.39335,15 Brunel Crt,10,6.3.3.7 Replacement,6.3.3.7
169325,2018-08-02T10:22:53,2018-05-07T15:35:13,43.64727,-79.40151999999999,156 Portland St,10,2.2.3.2 Maintenance of closures,2.2.3.2
169326,2019-03-06T10:23:14,2018-03-12T08:57:30,43.6394,-79.39978,170 Fort York Blvd,10,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
169327,2018-08-22T11:33:21,2018-05-09T13:56:14,43.641420000000004,-79.39957,550 Front St W,10,2.16.2.1 Installation requirements,2.16.2.1
169328,2018-05-09T09:52:59,2018-03-01T08:15:17,43.63771,-79.39274,460 Queens Quay W,10,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
169329,2018-07-12T10:56:51,2018-02-28T13:41:28,43.64118,-79.39372,4K Spadina Ave,10,6.3.3.7 Replacement,6.3.3.7
169330,2018-04-17T10:45:13,2018-02-28T16:46:08,43.64645,-79.39801999999999,39 Brant St,10,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
169331,2018-09-17T16:53:59,2018-03-05T08:33:42,43.64391,-79.40011,66 Portland St,10,6.2.1.2 Maintenance,6.2.1.2
169332,2018-11-09T00:00:00,2018-02-21T00:00:00,43.7268,-79.32812,133 Wynford Dr,16,2.7.3.2 Exit Signs,2.7.3.2
169333,2018-02-28T07:55:10,2018-02-28T07:55:10,43.756009999999996,-79.24091,3201 Lawrence Ave E,21,,
169334,2018-06-19T14:43:04,2018-04-03T13:15:06,43.75042,-79.58173000000001,3 Rowntree Rd,1,2.7.3.1 Exit signs,2.7.3.1
169335,2018-11-23T15:03:00,2018-09-14T16:42:09,43.714929999999995,-79.5575,11 Bergamot Ave,1,"1.1.1.2 Check, inspect and test",1.1.1.2
169336,2018-03-01T15:55:19,2018-02-28T15:33:04,43.69684,-79.39399,68 Merton St,12,,
169337,2018-05-31T09:15:00,2018-02-27T10:45:00,43.77984,-79.41396,26 Olive Ave,18,2.2.3.2 Maintenance of closures,2.2.3.2
169338,2018-05-31T09:15:00,2018-02-27T10:45:00,43.77984,-79.41396,26 Olive Ave,18,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169339,2018-07-11T12:30:53,2018-03-13T15:00:10,43.65791,-79.35018000000001,90 Broadview Ave,14,2.2.3.2 Maintenance of closures,2.2.3.2
169340,2018-07-04T14:03:01,2018-03-01T08:07:02,43.68612,-79.41711,10 Tichester Rd,12,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
169341,2018-07-04T14:03:01,2018-03-01T08:07:02,43.68612,-79.41711,10 Tichester Rd,12,2.8.2.5 Posting fire emergency procedures,2.8.2.5
169342,2018-07-04T14:03:01,2018-03-01T08:07:02,43.68612,-79.41711,10 Tichester Rd,12,6.3.3.3 Duty to maintain in operating condition,6.3.3.3
169343,2018-08-23T00:00:00,2018-03-15T00:00:00,43.77349,-79.25449,25 Town Centre Crt,21,2.7.3.3 Emergency lighting,2.7.3.3
169344,2018-09-25T07:44:31,2018-03-14T09:25:35,43.807809999999996,-79.26539,5039 Finch Ave E,23,2.2.3.2 Maintenance of closures,2.2.3.2
169345,2018-09-05T07:27:04,2018-03-13T11:35:52,43.82349,-79.27601999999999,330 Alton Towers Crcl,23,1.1.2.1 Records to be prepared,1.1.2.1
169346,2018-04-20T08:36:26,2018-03-15T09:19:30,43.61988,-79.48446,2269 Lake Shore Blvd W,3,2.2.3.2 Maintenance of closures,2.2.3.2
169347,2019-04-10T09:30:00,2018-03-05T13:30:00,43.779709999999994,-79.41459,22 Olive Ave,18,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169348,2018-07-25T00:00:00,2018-03-06T00:00:00,43.71094,-79.32513,15 Vicora Linkway,16,2.2.2.1 Damaged fire separations,2.2.2.1
169349,2018-03-07T10:29:06,2018-03-06T09:55:55,43.79003,-79.25466,4725 Sheppard Ave E,23,,
169350,2018-03-06T10:38:54,2018-03-06T10:38:54,43.7878,-79.39169,11 Ruddington Dr,17,,
169351,2018-11-08T13:42:47,2018-05-03T08:49:09,43.67845,-79.49624,55 Outlook Ave,5,2.2.3.2 Maintenance of closures,2.2.3.2
169352,2018-12-18T08:59:34,2018-07-17T16:30:00,43.664770000000004,-79.38408000000001,555 Yonge St,13,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169353,2018-10-31T09:48:19,2018-05-23T13:18:12,43.659929999999996,-79.37933000000001,50 Gerrard St E,13,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
169354,2018-12-03T15:06:45,2018-07-24T13:15:55,43.661609999999996,-79.38467,25 Grenville St,13,2.8.2.5 Posting fire emergency procedures,2.8.2.5
169355,2019-02-21T09:16:40,2018-10-22T08:10:30,43.65909,-79.37568,250 Jarvis St,13,2.2.3.2 Maintenance of closures,2.2.3.2
169356,2019-02-21T09:16:40,2018-10-22T08:10:30,43.65909,-79.37568,250 Jarvis St,13,2.7.3.1 Exit signs,2.7.3.1
169357,2018-05-09T16:54:52,2018-05-09T16:54:52,43.74096,-79.31126,1850 Victoria Park Ave,16,,
169358,2019-04-11T16:30:57,2018-05-09T09:05:15,43.62433,-79.49096999999999,200 Manitoba St,3,6.3.3.3 Duty to maintain in operating condition,6.3.3.3
169359,2018-09-28T14:46:21,2018-04-26T15:17:01,43.62279,-79.48214,2200 Lake Shore Blvd W,3,2.2.3.1 Damaged closures,2.2.3.1
169360,2019-04-05T12:00:00,2018-04-25T12:00:00,43.63878,-79.41631,150 East Liberty St,10,"6.4.1.6 Inspection, testing and maintenance",6.4.1.6
169361,2019-04-05T12:00:00,2018-04-25T12:00:00,43.63878,-79.41631,150 East Liberty St,10,6.5.3.4 Sprinkler heads,6.5.3.4
169362,2019-05-29T13:19:07,2018-06-20T14:42:11,43.76944,-79.41608000000001,233 Beecroft Rd,18,2.8.3.4 Records,2.8.3.4
169363,2018-07-18T10:34:20,2018-05-24T12:30:00,43.74718,-79.58199,18 Panorama Crt,1,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169364,2019-03-12T09:49:10,2018-05-17T11:02:02,43.64027,-79.39601,10 Capreol Crt,10,2.2.3.2 Maintenance of closures,2.2.3.2
169365,2019-03-12T09:21:09,2018-05-24T09:14:36,43.64051,-79.3969,15 Iceboat Ter,10,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
169366,2018-09-06T16:45:46,2018-05-02T16:21:57,43.626329999999996,-79.47723,80 Marine Parade Dr,3,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
169367,2018-09-06T15:37:21,2018-05-15T17:25:02,43.689029999999995,-79.40187,581 Avenue Rd,12,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
169368,2018-05-15T00:00:00,2018-05-15T00:00:00,43.66717,-79.37631,120 Homewood Ave,13,,
169369,2019-01-16T16:54:55,2018-05-16T13:54:17,43.77554,-79.41525,5418 Yonge St,18,6.3.1.2 Monitoring,6.3.1.2
169370,2018-08-29T00:00:00,2018-05-16T00:00:00,43.741440000000004,-79.32923000000001,10 Roanoke Rd,16,2.2.3.1 Damaged closures,2.2.3.1
169371,2018-05-18T15:14:44,2018-05-18T15:14:44,43.66901,-79.40187,485 Huron St,11,,
169372,2019-06-26T14:50:30,2018-06-05T00:00:00,43.649190000000004,-79.42351,1239 Dundas St W,10,2.1.2.2 Hazardous activities,2.1.2.2
169373,2018-07-03T09:49:50,2018-05-24T09:01:09,43.69506,-79.29178,7 Crescent Pl,19,2.2.3.2 Maintenance of closures,2.2.3.2
169374,2019-06-10T09:33:40,2018-06-05T16:09:21,43.69683,-79.29334,3 Massey Sq,19,6.5.1.5 Obstructions,6.5.1.5
169375,2018-12-13T11:27:12,2018-10-16T16:48:06,43.6949,-79.29364,108 Goodwood Park Crt,19,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169376,2018-09-06T13:00:46,2018-05-30T11:30:06,43.776540000000004,-79.32002,40 Chichester Pl,22,1.1.2.3./7.2.2.1. Records of Test (Elevator),1.1.2.3./7.2.2.1.
169377,2018-12-13T11:52:47,2018-07-12T08:37:32,43.73062,-79.27172,2293 Eglinton Ave E,20,9.6.5.2 Standpipe systems,9.6.5.2
169378,2018-05-07T09:52:39,2018-05-07T09:52:39,43.64484,-79.52771,41 Mabelle Ave,3,,
169379,2018-06-13T15:37:58,2018-05-22T09:25:20,43.730140000000006,-79.50978,195 Exbury Rd,6,7.2.5.1 Maintenance of certain fire emergency systems,7.2.5.1
169380,2018-09-18T13:46:12,2018-05-24T13:31:28,43.6297,-79.47709,2087 Lake Shore Blvd W,3,6.5.1.5 Obstructions,6.5.1.5
169381,2018-07-26T13:24:53,2018-05-24T14:18:18,43.76891,-79.34576,5 Parkway Forest Dr,17,2.7.3.1 Exit signs,2.7.3.1
169382,2019-05-21T15:31:47,2018-11-12T10:30:14,43.652609999999996,-79.3905,73 Mc Caul St,10,2.13.2.1 Installation requirements,2.13.2.1
169383,2019-05-08T13:03:34,2018-11-27T14:29:48,43.6538,-79.39094,89 Mc Caul St,10,1.1.2.1./7.3.1.2. Records of Test (Smoke Control),1.1.2.1./7.3.1.2.
169384,2019-05-16T14:30:38,2019-01-23T13:00:14,43.79573,-79.31572,2800 Warden Ave,22,6.6.3.3 Inspection of fire pumps,6.6.3.3
169385,2019-04-03T13:00:11,2018-11-14T12:30:19,43.7961,-79.31681,3333 Finch Ave E,22,1.1.2.3./6.4.3.7.(1) Records of Test (Standpipe - FD Connections),1.1.2.3./6.4.3.7.(1)
169386,2019-04-03T13:00:11,2018-11-14T12:30:19,43.7961,-79.31681,3333 Finch Ave E,22,2.2.3.5 Inspection of fire dampers and fire-stop flaps,2.2.3.5
169387,2019-04-03T13:00:11,2018-11-14T12:30:19,43.7961,-79.31681,3333 Finch Ave E,22,6.3.4.7 Replacement in certain buildings,6.3.4.7
169388,2018-09-11T13:00:02,2018-07-19T11:00:15,43.78125,-79.30084000000001,365 Bay Mills Blvd,22,2.16.2.1 Installation requirements,2.16.2.1
169389,2018-05-30T16:00:38,2018-05-29T12:00:47,43.75693,-79.49101,25 Broadoaks Dr,7,,
169390,2019-05-09T08:01:08,2018-07-04T08:31:44,43.64243,-79.37558,10 Yonge St,10,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169391,2019-05-09T08:01:08,2018-07-04T08:31:44,43.64243,-79.37558,10 Yonge St,10,6.2.7.2 Examination,6.2.7.2
169392,2019-04-09T15:00:31,2018-09-12T12:30:20,43.65396,-79.3544,120 Bayview Ave,13,2.2.2.1 Damaged fire separations,2.2.2.1
169393,2019-04-09T15:00:31,2018-09-12T12:30:20,43.65396,-79.3544,120 Bayview Ave,13,6.4.3.5 Flow and pressure tests,6.4.3.5
169394,2018-11-29T09:00:55,2018-09-18T12:00:03,43.6527,-79.35653,455 Front St E,13,2.2.3.3 Operation of closures,2.2.3.3
169395,2018-02-06T00:00:00,2017-09-26T10:45:05,43.66807,-79.37977,100 Gloucester St,13,6.5.6.5 Spare sprinkler heads,6.5.6.5
169396,2017-10-26T00:00:00,2017-10-05T00:00:00,43.76092,-79.39177,20 Carluke Cres,15,,
169397,2017-11-28T08:00:00,2017-10-03T00:00:00,43.69064,-79.34182,280 Donlands Ave,14,,
169398,2017-12-11T14:13:22,2017-10-25T10:20:37,43.68388,-79.42089,99 Vaughan Rd,12,9.6.3.6 Exit signs,9.6.3.6
169399,2018-05-09T13:46:50,2017-12-05T14:26:38,43.69704,-79.39335,100 Merton St,12,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
169400,2018-05-09T13:46:50,2017-12-05T14:26:38,43.69704,-79.39335,100 Merton St,12,6.3.1.1 Access,6.3.1.1
169401,2018-02-27T16:24:28,2017-12-14T13:08:50,43.68531,-79.41885,31 Tichester Rd,12,2.2.3.2 Maintenance of closures,2.2.3.2
169402,2017-10-11T11:31:26,2017-10-11T11:31:26,43.74172,-79.22284,3131 Eglinton Ave E,20,,
169403,2018-01-16T17:49:47,2017-10-10T17:16:55,43.80449,-79.17029000000001,1 Dean Park Rd,25,2.2.3.2 Maintenance of closures,2.2.3.2
169404,2018-04-04T07:47:46,2017-10-11T10:55:56,43.65011,-79.40006,73 Augusta Sq,10,2.2.3.2 Maintenance of closures,2.2.3.2
169405,2018-07-18T15:37:15,2017-10-05T11:18:41,43.62914,-79.57875,240 Markland Dr,2,6.2.1.2 Maintenance,6.2.1.2
169406,2018-05-17T15:05:26,2017-10-04T17:27:09,43.78143,-79.34735,30 Godstone Rd,17,"6.5.1.1 Repair, replacement, alterations, inspection, testing and maintenance",6.5.1.1
169407,2018-05-02T10:38:17,2017-10-25T17:16:44,43.68119,-79.56473000000001,675 Martin Grove Rd,2,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169408,2018-02-06T17:10:48,2017-09-26T20:24:47,43.696529999999996,-79.5407,38 Dixington Cres,2,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
169409,2018-01-03T12:00:00,2017-10-11T00:00:00,43.75173,-79.31437,100 Rowena Dr,16,7.2.5.1 Maintenance of certain fire emergency systems,7.2.5.1
169410,2018-05-09T17:07:26,2017-11-15T16:57:36,43.67654,-79.55771,73 Widdicombe Hill Blvd,2,2.2.2.1 Damaged fire separations,2.2.2.1
169411,2018-05-23T10:12:56,2017-11-07T10:31:57,43.683659999999996,-79.56866,20 Redgrave Dr,1,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169412,2018-01-31T15:44:01,2017-10-18T16:12:15,43.781729999999996,-79.24736,36 Lee Centre Dr,24,2.5.1.2 Maintaining access free of obstructions,2.5.1.2
169413,2017-10-11T11:40:06,2017-10-11T11:40:06,43.674859999999995,-79.39825,250 Davenport Rd,11,,
169414,2018-05-10T09:51:28,2017-12-06T09:56:46,43.67797,-79.55501,63 Widdicombe Hill Blvd,2,6.2.4.3 Distance above floor,6.2.4.3
169415,2018-05-10T17:09:27,2017-11-02T16:01:36,43.67647,-79.55832,120 Widdicombe Hill Blvd,2,2.2.3.2 Maintenance of closures,2.2.3.2
169416,2017-11-08T09:13:52,2017-11-01T15:34:35,43.63935,-79.39902,146 Fort York Blvd,10,,
169417,2018-06-29T10:53:53,2017-10-11T11:29:34,43.78087,-79.3539,175 Shaughnessy Blvd,17,2.2.2.1 Damaged fire separations,2.2.2.1
169418,2018-06-29T10:53:53,2017-10-11T11:29:34,43.78087,-79.3539,175 Shaughnessy Blvd,17,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169419,2018-02-15T11:30:27,2017-11-02T16:30:54,43.66807,-79.37366,200 Wellesley St E,13,2.8.1.2 Instructions in emergency procedures,2.8.1.2
169420,2017-10-18T11:44:48,2017-10-18T11:44:48,43.74817,-79.57711,50 Panorama Crt,1,,
169421,2017-11-01T08:50:21,2017-10-24T12:15:12,43.718579999999996,-79.32958,31 St Dennis Dr,16,,
169422,2017-10-17T14:04:54,2017-10-17T14:04:54,43.65331,-79.3892,234 Simcoe St,10,,
169423,2018-04-11T08:49:09,2017-10-02T14:49:38,43.7405,-79.31023,1840 Victoria Park Ave,16,2.2.3.2 Maintenance of closures,2.2.3.2
169424,2018-04-17T16:34:40,2017-11-01T16:18:54,43.6383,-79.43605,169 Jameson Ave,4,2.2.2.1 Damaged fire separations,2.2.2.1
169425,2018-01-05T00:00:00,2017-09-19T00:00:00,43.685159999999996,-79.51325,1 Richview Rd,2,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),1.1.2.3./6.6.3.5.
169426,2017-12-12T15:49:45,2017-10-19T13:01:03,43.66225,-79.3787,84 Carlton St,13,1.1.2.3./7.2.2.1. Records of Test (Elevator),1.1.2.3./7.2.2.1.
169427,2018-01-05T00:00:00,2017-10-19T00:00:00,43.685159999999996,-79.51325,1 Richview Rd,2,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
169428,2017-11-23T15:49:04,2017-10-17T00:00:00,43.68065,-79.51031,10 Allanhurst Dr,2,1.1.2.3./6.5.5.4. Records of Test (Dry Pipe Trip Test),1.1.2.3./6.5.5.4.
169429,2019-02-11T15:15:15,2017-10-19T16:59:36,43.76077,-79.3217,71 Parkwoods Village Dr,16,1.1.2.3./6.5.5.2. Records of Test (Sprinkler Alarm Test),1.1.2.3./6.5.5.2.
169430,2019-02-11T15:15:15,2017-10-19T16:59:36,43.76077,-79.3217,71 Parkwoods Village Dr,16,2.2.2.1 Damaged fire separations,2.2.2.1
169431,2019-02-11T15:15:15,2017-10-19T16:59:36,43.76077,-79.3217,71 Parkwoods Village Dr,16,2.2.3.2 Maintenance of closures,2.2.3.2
169432,2019-02-11T15:15:15,2017-10-19T16:59:36,43.76077,-79.3217,71 Parkwoods Village Dr,16,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169433,2017-10-23T13:56:45,2017-10-23T13:56:45,43.6949,-79.29364,108 Goodwood Park Crt,19,,
169434,2018-06-15T00:00:00,2017-10-18T00:00:00,43.77414,-79.34294,110 Parkway Forest Dr,17,2.7.3.3 Emergency lighting,2.7.3.3
169435,2018-06-15T00:00:00,2017-10-18T00:00:00,43.77414,-79.34294,110 Parkway Forest Dr,17,2.8.2.5 Posting fire emergency procedures,2.8.2.5
169436,2018-02-12T13:52:46,2018-01-10T11:30:42,43.78203,-79.2916,3825 Sheppard Ave E,22,2.2.3.3 Operation of closures,2.2.3.3
169437,2017-11-29T16:08:09,2017-10-23T15:45:13,43.656859999999995,-79.38365999999999,633 Bay St,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
169438,2018-01-10T10:30:11,2017-10-25T11:30:50,43.6887,-79.29604,20 Trent Ave,19,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169439,2019-04-11T13:19:20,2018-04-30T15:52:11,43.69458,-79.39686,125 Lawton Blvd,12,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
169440,2019-01-07T16:50:03,2018-04-30T15:51:35,43.67548,-79.43014000000001,11 Winona Dr,12,1.1.2.3./7.2.2.1. Records of Test (Elevator),1.1.2.3./7.2.2.1.
169441,2018-08-01T08:36:07,2018-05-04T16:19:10,43.7043,-79.42328,10 Shallmar Blvd,8,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169442,2019-01-11T08:53:57,2018-08-28T09:16:29,43.690290000000005,-79.34611,150 Cosburn Ave,14,2.2.3.2 Maintenance of closures,2.2.3.2
169443,2019-01-11T08:53:57,2018-08-28T09:16:29,43.690290000000005,-79.34611,150 Cosburn Ave,14,2.8.2.1 Measures in a fire safety plan,2.8.2.1
169444,2019-01-23T00:45:00,2018-09-19T00:00:00,43.6887,-79.351,75 Cosburn Ave,14,1.1.2.3 Records to be made available on request,1.1.2.3
169445,2019-01-23T00:45:00,2018-09-19T00:00:00,43.6887,-79.351,75 Cosburn Ave,14,6.3.1.2 Monitoring,6.3.1.2
169446,2019-01-23T00:45:00,2018-09-19T00:00:00,43.6887,-79.351,75 Cosburn Ave,14,"6.6.1.5 Inspection, testing and maintenance",6.6.1.5
169447,2018-09-19T16:30:32,2018-07-10T11:28:45,43.67753,-79.36035,50 Cambridge Ave,14,1.1.2.3 Records to be made available on request,1.1.2.3
169448,2018-09-19T16:30:32,2018-07-10T11:28:45,43.67753,-79.36035,50 Cambridge Ave,14,2.4.1.1 Accumulation of combustible materials,2.4.1.1
169449,2018-08-31T10:00:56,2018-05-16T09:30:15,43.6816,-79.33402,145 Strathmore Blvd,14,2.2.3.2 Maintenance of closures,2.2.3.2
169450,2018-09-28T15:13:59,2018-04-26T07:38:43,43.62246,-79.48239000000001,2212 Lake Shore Blvd W,3,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
169451,2018-10-23T14:04:39,2018-04-26T07:34:12,43.62361,-79.48415,36 Park Lawn Rd,3,"2.7.2.2 Requirements for locking, latching and fastening devices",2.7.2.2
169452,2019-02-27T14:27:55,2018-05-11T16:07:20,43.69855,-79.29748000000001,8 Park Vista,19,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
169453,2018-12-06T17:12:03,2018-09-27T16:34:12,43.72704,-79.26435,675 Kennedy Rd,20,"1.1.1.2 Check, inspect and test",1.1.1.2
